,유아여성인구수,유아남성인구수,초등학생여성인구수,초등학생남성인구수,중학생여성인구수,중학생남성인구수,고등학생여성인구수,고등학생남성인구수,geometry,미성년총인구,만12세이하총인구
3812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942000 1953200, 942000 1953300, 942100 1953300, 942100 1953200, 942000 1953200))",0.0,0.0
3813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940300 1953800, 940300 1953900, 940400 1953900, 940400 1953800, 940300 1953800))",0.0,0.0
3814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940800 1954200, 940800 1954300, 940900 1954300, 940900 1954200, 940800 1954200))",0.0,0.0
3815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936500 1951100, 936500 1951200, 936600 1951200, 936600 1951100, 936500 1951100))",0.0,0.0
3816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938100 1956000, 938100 1956100, 938200 1956100, 938200 1956000, 938100 1956000))",0.0,0.0
3817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937900 1955300, 937900 1955400, 938000 1955400, 938000 1955300, 937900 1955300))",0.0,0.0
3818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940200 1950600, 940200 1950700, 940300 1950700, 940300 1950600, 940200 1950600))",0.0,0.0
3819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940700 1949500, 940700 1949600, 940800 1949600, 940800 1949500, 940700 1949500))",0.0,0.0
3820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939300 1954800, 939300 1954900, 939400 1954900, 939400 1954800, 939300 1954800))",0.0,0.0
3821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((943700 1949900, 943700 1950000, 943800 1950000, 943800 1949900, 943700 1949900))",0.0,0.0
3822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936100 1950500, 936100 1950600, 936200 1950600, 936200 1950500, 936100 1950500))",0.0,0.0
3823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940800 1953600, 940800 1953700, 940900 1953700, 940900 1953600, 940800 1953600))",0.0,0.0
3824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((943500 1949100, 943500 1949200, 943600 1949200, 943600 1949100, 943500 1949100))",0.0,0.0
3825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941200 1951800, 941200 1951900, 941300 1951900, 941300 1951800, 941200 1951800))",0.0,0.0
3826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939700 1954500, 939700 1954600, 939800 1954600, 939800 1954500, 939700 1954500))",0.0,0.0
3827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940100 1952100, 940100 1952200, 940200 1952200, 940200 1952100, 940100 1952100))",0.0,0.0
3828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941500 1951800, 941500 1951900, 941600 1951900, 941600 1951800, 941500 1951800))",0.0,0.0
3829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((943100 1949100, 943100 1949200, 943200 1949200, 943200 1949100, 943100 1949100))",0.0,0.0
3830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938300 1951000, 938300 1951100, 938400 1951100, 938400 1951000, 938300 1951000))",0.0,0.0
3831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939800 1950400, 939800 1950500, 939900 1950500, 939900 1950400, 939800 1950400))",0.0,0.0
3832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937700 1953500, 937700 1953600, 937800 1953600, 937800 1953500, 937700 1953500))",0.0,0.0
3833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939200 1951900, 939200 1952000, 939300 1952000, 939300 1951900, 939200 1951900))",0.0,0.0
3834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938700 1953700, 938700 1953800, 938800 1953800, 938800 1953700, 938700 1953700))",0.0,0.0
3835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939200 1949800, 939200 1949900, 939300 1949900, 939300 1949800, 939200 1949800))",0.0,0.0
3836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940000 1954500, 940000 1954600, 940100 1954600, 940100 1954500, 940000 1954500))",0.0,0.0
3837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942300 1953000, 942300 1953100, 942400 1953100, 942400 1953000, 942300 1953000))",0.0,0.0
3838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937400 1951500, 937400 1951600, 937500 1951600, 937500 1951500, 937400 1951500))",0.0,0.0
3839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936700 1950100, 936700 1950200, 936800 1950200, 936800 1950100, 936700 1950100))",0.0,0.0
3840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938000 1951700, 938000 1951800, 938100 1951800, 938100 1951700, 938000 1951700))",0.0,0.0
3841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((935900 1950800, 935900 1950900, 936000 1950900, 936000 1950800, 935900 1950800))",0.0,0.0
3842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941400 1953800, 941400 1953900, 941500 1953900, 941500 1953800, 941400 1953800))",0.0,0.0
3843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936600 1951900, 936600 1952000, 936700 1952000, 936700 1951900, 936600 1951900))",0.0,0.0
3844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939200 1950200, 939200 1950300, 939300 1950300, 939300 1950200, 939200 1950200))",0.0,0.0
3845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((944600 1950800, 944600 1950900, 944700 1950900, 944700 1950800, 944600 1950800))",0.0,0.0
3846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936200 1950400, 936200 1950500, 936300 1950500, 936300 1950400, 936200 1950400))",0.0,0.0
3847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939300 1949800, 939300 1949900, 939400 1949900, 939400 1949800, 939300 1949800))",0.0,0.0
3848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938600 1951600, 938600 1951700, 938700 1951700, 938700 1951600, 938600 1951600))",0.0,0.0
3849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942600 1951200, 942600 1951300, 942700 1951300, 942700 1951200, 942600 1951200))",0.0,0.0
3850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937500 1950800, 937500 1950900, 937600 1950900, 937600 1950800, 937500 1950800))",0.0,0.0
3851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937600 1951500, 937600 1951600, 937700 1951600, 937700 1951500, 937600 1951500))",0.0,0.0
3852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((944200 1951500, 944200 1951600, 944300 1951600, 944300 1951500, 944200 1951500))",0.0,0.0
3853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((935300 1950500, 935300 1950600, 935400 1950600, 935400 1950500, 935300 1950500))",0.0,0.0
3854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938400 1949500, 938400 1949600, 938500 1949600, 938500 1949500, 938400 1949500))",0.0,0.0
3855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941900 1953100, 941900 1953200, 942000 1953200, 942000 1953100, 941900 1953100))",0.0,0.0
3856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940200 1953400, 940200 1953500, 940300 1953500, 940300 1953400, 940200 1953400))",0.0,0.0
3857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940400 1951900, 940400 1952000, 940500 1952000, 940500 1951900, 940400 1951900))",0.0,0.0
3858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941600 1951600, 941600 1951700, 941700 1951700, 941700 1951600, 941600 1951600))",0.0,0.0
3859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938000 1951400, 938000 1951500, 938100 1951500, 938100 1951400, 938000 1951400))",0.0,0.0
3860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937700 1953200, 937700 1953300, 937800 1953300, 937800 1953200, 937700 1953200))",0.0,0.0
3861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938500 1950300, 938500 1950400, 938600 1950400, 938600 1950300, 938500 1950300))",0.0,0.0
3862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939400 1949200, 939400 1949300, 939500 1949300, 939500 1949200, 939400 1949200))",0.0,0.0
3863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941200 1952000, 941200 1952100, 941300 1952100, 941300 1952000, 941200 1952000))",0.0,0.0
3864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937900 1951700, 937900 1951800, 938000 1951800, 938000 1951700, 937900 1951700))",0.0,0.0
3865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((935700 1951300, 935700 1951400, 935800 1951400, 935800 1951300, 935700 1951300))",0.0,0.0
3866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939600 1952800, 939600 1952900, 939700 1952900, 939700 1952800, 939600 1952800))",0.0,0.0
3867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937700 1954100, 937700 1954200, 937800 1954200, 937800 1954100, 937700 1954100))",0.0,0.0
3868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937700 1952400, 937700 1952500, 937800 1952500, 937800 1952400, 937700 1952400))",0.0,0.0
3869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938900 1953100, 938900 1953200, 939000 1953200, 939000 1953100, 938900 1953100))",0.0,0.0
3870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939100 1955100, 939100 1955200, 939200 1955200, 939200 1955100, 939100 1955100))",0.0,0.0
3871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940800 1951900, 940800 1952000, 940900 1952000, 940900 1951900, 940800 1951900))",0.0,0.0
3872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942600 1952300, 942600 1952400, 942700 1952400, 942700 1952300, 942600 1952300))",0.0,0.0
3873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942800 1951400, 942800 1951500, 942900 1951500, 942900 1951400, 942800 1951400))",0.0,0.0
3874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938500 1951900, 938500 1952000, 938600 1952000, 938600 1951900, 938500 1951900))",0.0,0.0
3875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941500 1953300, 941500 1953400, 941600 1953400, 941600 1953300, 941500 1953300))",0.0,0.0
3876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938800 1953200, 938800 1953300, 938900 1953300, 938900 1953200, 938800 1953200))",0.0,0.0
3877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941100 1952600, 941100 1952700, 941200 1952700, 941200 1952600, 941100 1952600))",0.0,0.0
3878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937500 1951200, 937500 1951300, 937600 1951300, 937600 1951200, 937500 1951200))",0.0,0.0
3879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938800 1949500, 938800 1949600, 938900 1949600, 938900 1949500, 938800 1949500))",0.0,0.0
3880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((943300 1949300, 943300 1949400, 943400 1949400, 943400 1949300, 943300 1949300))",0.0,0.0
3881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939300 1950600, 939300 1950700, 939400 1950700, 939400 1950600, 939300 1950600))",0.0,0.0
3882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937100 1949700, 937100 1949800, 937200 1949800, 937200 1949700, 937100 1949700))",0.0,0.0
3883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941600 1952900, 941600 1953000, 941700 1953000, 941700 1952900, 941600 1952900))",0.0,0.0
3884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940600 1951600, 940600 1951700, 940700 1951700, 940700 1951600, 940600 1951600))",0.0,0.0
3885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940700 1952700, 940700 1952800, 940800 1952800, 940800 1952700, 940700 1952700))",0.0,0.0
3886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((943300 1950600, 943300 1950700, 943400 1950700, 943400 1950600, 943300 1950600))",0.0,0.0
3887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937400 1950200, 937400 1950300, 937500 1950300, 937500 1950200, 937400 1950200))",0.0,0.0
3888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938000 1950500, 938000 1950600, 938100 1950600, 938100 1950500, 938000 1950500))",0.0,0.0
3889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937600 1951200, 937600 1951300, 937700 1951300, 937700 1951200, 937600 1951200))",0.0,0.0
3890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937600 1952000, 937600 1952100, 937700 1952100, 937700 1952000, 937600 1952000))",0.0,0.0
3891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939000 1954900, 939000 1955000, 939100 1955000, 939100 1954900, 939000 1954900))",0.0,0.0
3892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940700 1952500, 940700 1952600, 940800 1952600, 940800 1952500, 940700 1952500))",0.0,0.0
3893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937900 1951400, 937900 1951500, 938000 1951500, 938000 1951400, 937900 1951400))",0.0,0.0
3894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939100 1955600, 939100 1955700, 939200 1955700, 939200 1955600, 939100 1955600))",0.0,0.0
3895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936800 1951900, 936800 1952000, 936900 1952000, 936900 1951900, 936800 1951900))",0.0,0.0
3896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937400 1950400, 937400 1950500, 937500 1950500, 937500 1950400, 937400 1950400))",0.0,0.0
3897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937700 1949400, 937700 1949500, 937800 1949500, 937800 1949400, 937700 1949400))",0.0,0.0
3898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941800 1952200, 941800 1952300, 941900 1952300, 941900 1952200, 941800 1952200))",0.0,0.0
3899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938000 1953400, 938000 1953500, 938100 1953500, 938100 1953400, 938000 1953400))",0.0,0.0
3900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938100 1955400, 938100 1955500, 938200 1955500, 938200 1955400, 938100 1955400))",0.0,0.0
3901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939400 1950000, 939400 1950100, 939500 1950100, 939500 1950000, 939400 1950000))",0.0,0.0
3902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939800 1954500, 939800 1954600, 939900 1954600, 939900 1954500, 939800 1954500))",0.0,0.0
3903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940800 1950300, 940800 1950400, 940900 1950400, 940900 1950300, 940800 1950300))",0.0,0.0
3904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941300 1948500, 941300 1948600, 941400 1948600, 941400 1948500, 941300 1948500))",0.0,0.0
3905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938500 1950600, 938500 1950700, 938600 1950700, 938600 1950600, 938500 1950600))",0.0,0.0
3906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941000 1952000, 941000 1952100, 941100 1952100, 941100 1952000, 941000 1952000))",0.0,0.0
3907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941300 1953200, 941300 1953300, 941400 1953300, 941400 1953200, 941300 1953200))",0.0,0.0
3908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937200 1950600, 937200 1950700, 937300 1950700, 937300 1950600, 937200 1950600))",0.0,0.0
3909,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,"POLYGON ((940900 1949900, 940900 1950000, 941000 1950000, 941000 1949900, 940900 1949900))",6.0,6.0
3910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940600 1952800, 940600 1952900, 940700 1952900, 940700 1952800, 940600 1952800))",0.0,0.0
3911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((943700 1951700, 943700 1951800, 943800 1951800, 943800 1951700, 943700 1951700))",0.0,0.0
3912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941500 1952700, 941500 1952800, 941600 1952800, 941600 1952700, 941500 1952700))",0.0,0.0
3913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940100 1953600, 940100 1953700, 940200 1953700, 940200 1953600, 940100 1953600))",0.0,0.0
3914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940700 1954000, 940700 1954100, 940800 1954100, 940800 1954000, 940700 1954000))",0.0,0.0
3915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941100 1951400, 941100 1951500, 941200 1951500, 941200 1951400, 941100 1951400))",0.0,0.0
3916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936500 1950300, 936500 1950400, 936600 1950400, 936600 1950300, 936500 1950300))",0.0,0.0
3917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((943800 1951000, 943800 1951100, 943900 1951100, 943900 1951000, 943800 1951000))",0.0,0.0
3918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((943000 1952400, 943000 1952500, 943100 1952500, 943100 1952400, 943000 1952400))",0.0,0.0
3919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937800 1950000, 937800 1950100, 937900 1950100, 937900 1950000, 937800 1950000))",0.0,0.0
3920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((943200 1948200, 943200 1948300, 943300 1948300, 943300 1948200, 943200 1948200))",0.0,0.0
3921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936900 1951900, 936900 1952000, 937000 1952000, 937000 1951900, 936900 1951900))",0.0,0.0
3922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((935900 1950700, 935900 1950800, 936000 1950800, 936000 1950700, 935900 1950700))",0.0,0.0
3923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938300 1950300, 938300 1950400, 938400 1950400, 938400 1950300, 938300 1950300))",0.0,0.0
3924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937500 1952200, 937500 1952300, 937600 1952300, 937600 1952200, 937500 1952200))",0.0,0.0
3925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939500 1950200, 939500 1950300, 939600 1950300, 939600 1950200, 939500 1950200))",0.0,0.0
3926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940600 1952200, 940600 1952300, 940700 1952300, 940700 1952200, 940600 1952200))",0.0,0.0
3927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938100 1955900, 938100 1956000, 938200 1956000, 938200 1955900, 938100 1955900))",0.0,0.0
3928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((944900 1950600, 944900 1950700, 945000 1950700, 945000 1950600, 944900 1950600))",0.0,0.0
3929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939600 1954000, 939600 1954100, 939700 1954100, 939700 1954000, 939600 1954000))",0.0,0.0
3930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938000 1951500, 938000 1951600, 938100 1951600, 938100 1951500, 938000 1951500))",0.0,0.0
3931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938400 1955500, 938400 1955600, 938500 1955600, 938500 1955500, 938400 1955500))",0.0,0.0
3932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938600 1953700, 938600 1953800, 938700 1953800, 938700 1953700, 938600 1953700))",0.0,0.0
3933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942200 1947700, 942200 1947800, 942300 1947800, 942300 1947700, 942200 1947700))",0.0,0.0
3934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((942600 1951400, 942600 1951500, 942700 1951500, 942700 1951400, 942600 1951400))",0.0,0.0
3935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((943600 1951900, 943600 1952000, 943700 1952000, 943700 1951900, 943600 1951900))",0.0,0.0
3936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936700 1950900, 936700 1951000, 936800 1951000, 936800 1950900, 936700 1950900))",0.0,0.0
3937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937900 1950400, 937900 1950500, 938000 1950500, 938000 1950400, 937900 1950400))",0.0,0.0
3938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939300 1949600, 939300 1949700, 939400 1949700, 939400 1949600, 939300 1949600))",0.0,0.0
3939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938900 1953700, 938900 1953800, 939000 1953800, 939000 1953700, 938900 1953700))",0.0,0.0
3940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((935700 1950300, 935700 1950400, 935800 1950400, 935800 1950300, 935700 1950300))",0.0,0.0
3941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936900 1952300, 936900 1952400, 937000 1952400, 937000 1952300, 936900 1952300))",0.0,0.0
3942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937700 1952100, 937700 1952200, 937800 1952200, 937800 1952100, 937700 1952100))",0.0,0.0
3943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939800 1950200, 939800 1950300, 939900 1950300, 939900 1950200, 939800 1950200))",0.0,0.0
3944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940300 1949700, 940300 1949800, 940400 1949800, 940400 1949700, 940300 1949700))",0.0,0.0
3945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941500 1951200, 941500 1951300, 941600 1951300, 941600 1951200, 941500 1951200))",0.0,0.0
3946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938100 1953100, 938100 1953200, 938200 1953200, 938200 1953100, 938100 1953100))",0.0,0.0
3947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938700 1951700, 938700 1951800, 938800 1951800, 938800 1951700, 938700 1951700))",0.0,0.0
3948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941200 1954000, 941200 1954100, 941300 1954100, 941300 1954000, 941200 1954000))",0.0,0.0
3949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940900 1952100, 940900 1952200, 941000 1952200, 941000 1952100, 940900 1952100))",0.0,0.0
3950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936500 1950700, 936500 1950800, 936600 1950800, 936600 1950700, 936500 1950700))",0.0,0.0
3951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((943300 1951200, 943300 1951300, 943400 1951300, 943400 1951200, 943300 1951200))",0.0,0.0
3952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((936400 1949900, 936400 1950000, 936500 1950000, 936500 1949900, 936400 1949900))",0.0,0.0
3953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937600 1952400, 937600 1952500, 937700 1952500, 937700 1952400, 937600 1952400))",0.0,0.0
3954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939000 1955700, 939000 1955800, 939100 1955800, 939100 1955700, 939000 1955700))",0.0,0.0
3955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940200 1949400, 940200 1949500, 940300 1949500, 940300 1949400, 940200 1949400))",0.0,0.0
3956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((937900 1952400, 937900 1952500, 938000 1952500, 938000 1952400, 937900 1952400))",0.0,0.0
3957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939700 1952100, 939700 1952200, 939800 1952200, 939800 1952100, 939700 1952100))",0.0,0.0
3958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938500 1955700, 938500 1955800, 938600 1955800, 938600 1955700, 938500 1955700))",0.0,0.0
3959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940200 1953600, 940200 1953700, 940300 1953700, 940300 1953600, 940200 1953600))",0.0,0.0
3960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((941100 1951900, 941100 1952000, 941200 1952000, 941200 1951900, 941100 1951900))",0.0,0.0
3961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((938700 1955600, 938700 1955700, 938800 1955700, 938800 1955600, 938700 1955600))",0.0,0.0
3962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((940100 1953100, 940100 1953200, 940200 1953200, 940200 1953100, 940100 1953100))",0.0,0.0
3963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"POLYGON ((939300 1953900, 939300 1954000, 939400 1954000, 939400 1953900, 939300 1953900))",0.0,0.0
